mal_id,title,title_japanese,url,image_url,type,status,score,scored_by,start_date,end_date,synopsis,rank,popularity,members,favorites,genres,studios,themes,demographics,source,rating,episodes,season,year,producers,explicit_genres,licensors,streaming
31859,Hai to Gensou no Grimgar,灰と幻想のグリムガル,https://myanimelist.net/anime/31859/Hai_to_Gensou_no_Grimgar,https://cdn.myanimelist.net/images/anime/13/77976.jpg,TV,Finished Airing,7.66,400516.0,2016-01-11 00:00:00+00:00,2016-03-28T00:00:00+00:00,"Fear, survival, instinct. Thrown into a foreign land with nothing but hazy memories and the knowledge of their name, they can feel only these three emotions resonating deep within their souls. A group of strangers is given no other choice than to accept the only paying job in this game-like world—the role of a soldier in the Reserve Army—and eliminate anything that threatens the peace in their new world, Grimgar.

When all of the stronger candidates join together, those left behind must create a party together to survive: Manato, a charismatic leader and priest; Haruhiro, a nervous thief; Yume, a cheerful hunter; Shihoru, a shy mage; Moguzo, a kind warrior; and Ranta, a rowdy dark knight. Despite its resemblance to one, this is no game—there are no redos or respawns; it is kill or be killed. 

It is now up to this ragtag group of unlikely fighters to survive together in a world where life and death are separated only by a fine line. 

[Written by MAL Rewrite]",1447.0,278,787081,6717,"['Action', 'Adventure', 'Drama', 'Fantasy']",['A-1 Pictures'],['Isekai'],[],Light novel,R - 17+ (violence & profanity),12.0,Winter,2016.0,['TOHO animation'],[],['Funimation'],"['Crunchyroll', 'Netflix']"
1904,Harukanaru Toki no Naka de 2: Shiroki Ryuu no Miko,遙かなる時空の中で2~白き龍の神子~,https://myanimelist.net/anime/1904/Harukanaru_Toki_no_Naka_de_2__Shiroki_Ryuu_no_Miko,https://cdn.myanimelist.net/images/anime/4/72172.jpg,OVA,Finished Airing,6.36,1306.0,2003-03-23 00:00:00+00:00,2005-02-02T00:00:00+00:00,"Harukanaru Toki no Naka de 2 takes place 100 years after the original Harukanaru Toki no Naka de story. In the past that is, very little time has gone by in the future. Kyou, which resembles Kyoto in the Heian period, is in turmoil because of a power struggle going on between the emperor and the retired emperor, and the people of Kyou are falling into desperation, fearing the coming of the end of the world. Karin was walking with her friends when suddenly she is brought by the White Dragon to the land of Kyou. She was chosen as the new priestess of the White Dragon and she must fight against the evil with the help of her guardians while meantime, she keeps having visions of a mysterious man...",8125.0,9938,4026,2,"['Fantasy', 'Romance']",['Yumeta Company'],"['Historical', 'Isekai', 'Mythology', 'Time Travel']",[],Visual novel,PG-13 - Teens 13 or older,3.0,Spring,,[],[],[],[]
3227,Harukanaru Toki no Naka de 3: Kurenai no Tsuki,遙かなる時空の中で3 紅の月,https://myanimelist.net/anime/3227/Harukanaru_Toki_no_Naka_de_3__Kurenai_no_Tsuki,https://cdn.myanimelist.net/images/anime/6/5110.jpg,TV Special,Finished Airing,6.68,1488.0,2007-12-28 00:00:00+00:00,,"Another 100 years has passed since the end the end of Harukanaru Toki no Naka de 2 (200 years after the original anime). In the past that is, very little time has gone by in the future. One day, Kasuga Nozomi encounters a strange boy at her high school, who sends her across time and space to Kyou, a place in another world that bears a strong resemblance to Kyoto towards the end of the Heian period. There, the Minamoto clan (""Genji""), led by Minamoto no Yoritomo, is at war with the Taira clan (""Heike""), led by Taira no Kiyomori. The Heike hope to defeat the Genji by releasing vengeful spirits to disturb the earth`s natural flow of energy and to terrorize the land. The boy is revealed to be the human form of Hakuryuu, the White Dragon God that protects Kyou, who is weakened by the presence of the vengeful spirits. As the Hakuryuu no Miko (Priestess of the White Dragon God), Nozomi allies herself with the Genji because Hakuryuu cannot send her home until his power is restored...

(Source: AniDB)",6214.0,9806,4190,9,"['Action', 'Fantasy']",['Yumeta Company'],"['Historical', 'Isekai', 'Military', 'Time Travel']",[],Visual novel,PG-13 - Teens 13 or older,1.0,Winter,,['Arts Pro'],[],[],[]
7254,Harukanaru Toki no Naka de 3: Owarinaki Unmei,遙かなる時空の中で3 終わりなき運命,https://myanimelist.net/anime/7254/Harukanaru_Toki_no_Naka_de_3__Owarinaki_Unmei,https://cdn.myanimelist.net/images/anime/7/17245.jpg,TV Special,Finished Airing,6.52,1123.0,2010-01-04 00:00:00+00:00,,"The war between the Heike clan and the Genji clan continues. This time, Nozomi has to fight a powerful supernatural enemy and make a choice: protect her friends and stay by Kurou's side, or choose her first love, Masaomi, which is the leader of the Heike, and her enemy.",7125.0,10325,3548,3,"['Action', 'Fantasy']",['Yumeta Company'],"['Historical', 'Isekai', 'Military', 'Mythology', 'Time Travel']",[],Visual novel,PG-13 - Teens 13 or older,1.0,Winter,,['Arts Pro'],[],[],[]
647,Harukanaru Toki no Naka de: Ajisai Yumegatari,遙かなる時空の中で 〜紫陽花ゆめ語り〜,https://myanimelist.net/anime/647/Harukanaru_Toki_no_Naka_de__Ajisai_Yumegatari,https://cdn.myanimelist.net/images/anime/2/72171.jpg,OVA,Finished Airing,6.14,1262.0,2002-03-27 00:00:00+00:00,2003-01-23T00:00:00+00:00,"Whisked away to the land of Kyou, Akane learns that she is the Ryuujin no Miko, and meets the Hachiyou, her protectors. They must defeat Akuram, a demon who wants to destroy Kyou using the power of Azusa, a woman who has the power to absorb human energy. If Akane and the Hachiyou cannot defeat Akuram and bring peace to Kyou, Azusa'a power will destroy the humans.

(Source: ANN)",9448.0,9952,4009,3,"['Adventure', 'Drama', 'Fantasy', 'Romance', 'Supernatural']",['Zexcs'],"['Isekai', 'Mythology']",[],Visual novel,PG-13 - Teens 13 or older,2.0,Spring,,[],[],[],[]
247,Harukanaru Toki no Naka de: Hachiyou Shou,遙かなる時空の中で〜八葉抄〜,https://myanimelist.net/anime/247/Harukanaru_Toki_no_Naka_de__Hachiyou_Shou,https://cdn.myanimelist.net/images/anime/7/7227.jpg,TV,Finished Airing,6.99,8279.0,2004-10-06 00:00:00+00:00,2005-03-30T00:00:00+00:00,"Akane Motomiya and her friends Tenma and Shimon are pulled by a demon into another world, where Akane becomes the Priestess of the Dragon God. The people of this world tell her that she is the only one who can stop the demons from taking over; meanwhile, the demons want to use her power for their own ends. Luckily, Akane has the Hachiyou, eight men with powers of their own who are sworn to protect the Dragon Priestess.

(Source: ANN)",4549.0,4730,26624,117,"['Fantasy', 'Romance']",['Yumeta Company'],"['Isekai', 'Mythology', 'Reverse Harem']",[],Visual novel,PG-13 - Teens 13 or older,26.0,Fall,2004.0,['Arts Pro'],[],['Bandai Visual USA'],['Tubi TV']
1907,Harukanaru Toki no Naka de: Hachiyou Shou OVA,遙かなる時空の中で〜八葉抄〜,https://myanimelist.net/anime/1907/Harukanaru_Toki_no_Naka_de__Hachiyou_Shou_OVA,https://cdn.myanimelist.net/images/anime/7/72169.jpg,OVA,Finished Airing,6.44,691.0,2005-12-23 00:00:00+00:00,2006-01-27T00:00:00+00:00,"Two side stories to the main series
 Kokoro no Yukue (Ten) ~ Destination of the Heart
Story featuring the four Hachiyou of Heaven: Yorihisa and Takamichi, Eisen and Inori.
Minor incidents lead to the Hachiyou suspecting each other of committing a small 'crime'. Akane is brought in to assist with the case.

Omoi no Arika (Chi) ~ Where the Heart Belongs
Story featuring the four Hachiyou of Earth: Tenma, Shimon, Tomomasa and Yasuaki.
Kotengu is determined to challenge Yasuaki, however the other three and Akane try to prevent that from happening, asking also Fuji-hime to cooperate.",7686.0,11688,2402,1,"['Comedy', 'Fantasy', 'Supernatural']",['Yumeta Company'],"['Historical', 'Isekai', 'Mythology', 'Time Travel']",['Shoujo'],Visual novel,PG-13 - Teens 13 or older,2.0,Winter,,[],[],[],[]
1905,Harukanaru Toki no Naka de: Hachiyou Shou Specials,遙かなる時空の中で〜八葉抄〜 1〜9,https://myanimelist.net/anime/1905/Harukanaru_Toki_no_Naka_de__Hachiyou_Shou_Specials,https://cdn.myanimelist.net/images/anime/7/30559.jpg,Special,Finished Airing,6.34,992.0,2005-09-23 00:00:00+00:00,2006-04-16T00:00:00+00:00,Short clips about what happens after the TV series.,8221.0,10805,3093,2,"['Fantasy', 'Romance', 'Supernatural']",['Yumeta Company'],"['Historical', 'Isekai', 'Time Travel']",['Shoujo'],Visual novel,PG-13 - Teens 13 or older,8.0,Fall,,[],[],[],[]
1906,Harukanaru Toki no Naka de: Maihitoyo,劇場版 遙かなる時空（とき）の中で 舞一夜（まいひとよ）,https://myanimelist.net/anime/1906/Harukanaru_Toki_no_Naka_de__Maihitoyo,https://cdn.myanimelist.net/images/anime/3/72170.jpg,Movie,Finished Airing,7.11,1962.0,2006-08-19 00:00:00+00:00,,"One rainy day, Akane crosses path with a kind young man who tacitly offers to her his coat. On their second encounter, he confesses that he has no recollection of who he is, his name or his past, but feels contented by just being with her. Besotted, Akane sets out to find his name, and to unravel his enigmatic connection with a famous cursed dance rumoured to kill anyone who attempts to perform it.

(Source: ANN)",3979.0,8433,6310,16,"['Drama', 'Fantasy', 'Romance', 'Supernatural']",['Yumeta Company'],"['Historical', 'Isekai', 'Time Travel']",['Shoujo'],Visual novel,PG-13 - Teens 13 or older,1.0,Summer,,[],[],[],[]
39030,Hataage! Kemono Michi,旗揚! けものみち,https://myanimelist.net/anime/39030/Hataage_Kemono_Michi,https://cdn.myanimelist.net/images/anime/1736/103512.jpg,TV,Finished Airing,6.59,101881.0,2019-10-02 00:00:00+00:00,2019-12-18T00:00:00+00:00,"Professional wrestler Genzou Shibata sports the body of a mountain, but beneath his hulking appearance is a man with an extreme affection for animals. Facing off his opponents in the ring as the legendary ""Animal Mask,"" Genzou wins the hearts of crowds everywhere with his iconic tiger persona.

During the bout for the title of World Champion against his greatest rival, the Macadamian Ogre, Genzou is suddenly summoned to a fantasy world by a princess. With her kingdom being threatened by a monster infestation, she pleads the wrestler for assistance—to which he answers by knocking her out with a German suplex! Escaping the castle and finding himself stranded in a mysterious land, Genzou decides to begin his career as a beast hunter to capture and befriend creatures far and wide. Joined by the wolf-girl Shigure, the dragon-girl Hanako, and the vampire Carmilla Vanstein, the professional wrestler pursues all kinds of dangerous requests for the sake of fulfilling his dream as a pet shop owner.

[Written by MAL Rewrite]",6736.0,1263,212669,281,"['Comedy', 'Fantasy']",['ENGI'],"['Anthropomorphic', 'Isekai']",['Shounen'],Manga,PG-13 - Teens 13 or older,12.0,Fall,2019.0,"['AT-X', 'Nippon Columbia', 'Sammy', 'Kadokawa Media House', 'Kadokawa', 'CA-Cygames Anime Fund']",[],['Funimation'],[]
57892,"Hazurewaku no ""Joutai Ijou Skill"" de Saikyou ni Natta Ore ga Subete wo Juurin suru made",ハズレ枠の【状態異常スキル】で最強になった俺がすべてを蹂躙するまで,https://myanimelist.net/anime/57892/Hazurewaku_no_Joutai_Ijou_Skill_de_Saikyou_ni_Natta_Ore_ga_Subete_wo_Juurin_suru_made,https://cdn.myanimelist.net/images/anime/1914/143630.jpg,TV,Finished Airing,6.48,106716.0,2024-07-05 00:00:00+00:00,2024-09-27T00:00:00+00:00,"When loner Touka Mimori is summoned to another world alongside his classmates, he obtains the power to inflict status ailments, such as paralysis or poison, on his enemies. Unfortunately for him, skills of this nature are considered useless due to their low success rate, and Touka is thus assigned the title of E-rank hero. Things take a further turn for the worse when Vicius, the goddess who summoned the class, reveals that the lowest-ranked hero will be disposed of so that they do not hinder those with greater talent.

Banished to a notoriously dangerous area, Touka comes face-to-face with death after being cornered by a minotaur-like creature. In a desperate attempt to survive, he uses his supposedly worthless skill—only to quickly realize that it works almost every time. Armed with the ability to render the monsters standing in his way completely helpless, Touka resolves to track down the goddess that tossed him aside and exact his revenge.

[Written by MAL Rewrite]",7404.0,1283,208657,823,"['Action', 'Adventure', 'Fantasy']",['Seven Arcs'],['Isekai'],[],Light novel,PG-13 - Teens 13 or older,12.0,Summer,2024.0,"['Studio Pierrot', 'Pony Canyon', 'TBS', 'DAX Production', 'Docomo Anime Store', 'BS11', 'Overlap', 'Nichion', 'MAGNET']",[],[],"['Crunchyroll', 'Bahamut Anime Crazy', 'CatchPlay', 'MeWatch', 'Muse Asia']"
59560,"Hazurewaku no ""Joutai Ijou Skill"" de Saikyou ni Natta Ore ga Subete wo Juurin suru made Recap",ハズレ枠の【状態異常スキル】で最強になった俺がすべてを蹂躙するまで 総集編,https://myanimelist.net/anime/59560/Hazurewaku_no_Joutai_Ijou_Skill_de_Saikyou_ni_Natta_Ore_ga_Subete_wo_Juurin_suru_made_Recap,https://cdn.myanimelist.net/images/anime/1177/144808.jpg,TV Special,Finished Airing,6.04,841.0,2024-08-16 00:00:00+00:00,,"Recap of the first six episodes of Hazurewaku no ""Joutai Ijou Skill"" de Saikyou ni Natta Ore ga Subete wo Juurin suru made.",9977.0,11572,2479,7,"['Action', 'Adventure', 'Fantasy']",['Seven Arcs'],['Isekai'],[],Light novel,PG-13 - Teens 13 or older,1.0,Summer,,[],[],[],[]
60460,Hell Mode: Yarikomizuki no Gamer wa Hai Settei no Isekai de Musou suru,ヘルモード ～やり込み好きのゲーマーは廃設定の異世界で無双する～ はじまりの召喚士,https://myanimelist.net/anime/60460/Hell_Mode__Yarikomizuki_no_Gamer_wa_Hai_Settei_no_Isekai_de_Musou_suru,https://cdn.myanimelist.net/images/anime/1930/151099.jpg,TV,Not yet aired,6.78,,2026-01-01 00:00:00+00:00,,"""Level up even while offline?! That's not a game on 'easy mode'—that's just an AFK game!"" The online game Kenichi Yamada had been playing religiously is shutting down its servers, leaving him with a void in his heart. He looks for a new game to fill it, but everything he finds is way too easy. The kind of game he likes—the kind punishing enough to make players want to spend thousands of hours on it—just isn't around anymore.

""What's this? 'You are invited to a game that will never end.'"" Kenichi stumbles upon an untitled game, one promising incomparable challenge with unprecedented potential. Without hesitation, he selects the ""Hell Mode"" difficulty. Lo and behold, he finds himself reincarnated in another world as a serf! Now called Allen, he sets out to unlock the secrets of his mystery-laden Summoner class; without the convenience of walkthroughs, game guides, or online forums, he must grope his way to the top of his new world!

(Source: J-Novel Club)",,9594,4460,7,"['Action', 'Adventure', 'Fantasy']",[],"['Isekai', 'Reincarnation']",[],Light novel,,,Winter,2026.0,[],[],[],[]
